episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,113,28.320147904232655,True,False,expert_rule,expert_rule
1,256,-32.6050668426223,True,False,expert_rule,expert_rule
2,256,-32.37089853603858,True,False,expert_rule,expert_rule
3,256,-31.411002145459943,True,False,expert_rule,expert_rule
4,114,28.046885088603954,True,False,expert_rule,expert_rule
5,111,28.442413437424886,True,False,expert_rule,expert_rule
6,166,-36.249521400613375,False,True,expert_rule,expert_rule
7,113,28.320147904232655,True,False,expert_rule,expert_rule
8,256,-32.6050668426223,True,False,expert_rule,expert_rule
9,256,-32.37089853603858,True,False,expert_rule,expert_rule
10,256,-31.411002145459943,True,False,expert_rule,expert_rule
11,114,28.046885088603954,True,False,expert_rule,expert_rule
12,111,28.442413437424886,True,False,expert_rule,expert_rule
13,166,-36.249521400613375,False,True,expert_rule,expert_rule
14,113,28.320147904232655,True,False,expert_rule,expert_rule
15,256,-32.6050668426223,True,False,expert_rule,expert_rule
16,256,-32.37089853603858,True,False,expert_rule,expert_rule
17,256,-31.411002145459943,True,False,expert_rule,expert_rule
18,114,28.046885088603954,True,False,expert_rule,expert_rule
19,111,28.442413437424886,True,False,expert_rule,expert_rule
20,166,-36.249521400613375,False,True,expert_rule,expert_rule
21,113,28.320147904232655,True,False,expert_rule,expert_rule
22,256,-32.6050668426223,True,False,expert_rule,expert_rule
23,256,-32.37089853603858,True,False,expert_rule,expert_rule
24,256,-31.411002145459943,True,False,expert_rule,expert_rule
25,114,28.046885088603954,True,False,expert_rule,expert_rule
26,111,28.442413437424886,True,False,expert_rule,expert_rule
27,166,-36.249521400613375,False,True,expert_rule,expert_rule
28,113,28.320147904232655,True,False,expert_rule,expert_rule
29,256,-32.6050668426223,True,False,expert_rule,expert_rule
30,256,-32.37089853603858,True,False,expert_rule,expert_rule
31,256,-31.411002145459943,True,False,expert_rule,expert_rule
32,114,28.046885088603954,True,False,expert_rule,expert_rule
33,111,28.442413437424886,True,False,expert_rule,expert_rule
34,166,-36.249521400613375,False,True,expert_rule,expert_rule
35,113,28.320147904232655,True,False,expert_rule,expert_rule
