episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,83,-27.531350258462144,False,True,expert_rule,expert_rule
1,54,14.928011280245263,True,False,expert_rule,expert_rule
2,72,-28.096222454576818,False,True,expert_rule,expert_rule
3,48,15.993938589363587,True,False,expert_rule,expert_rule
4,96,-27.76580595396636,False,True,expert_rule,expert_rule
5,59,15.673527627601441,True,False,expert_rule,expert_rule
6,51,15.180236854229825,True,False,expert_rule,expert_rule
7,83,-27.531350258462144,False,True,expert_rule,expert_rule
8,54,14.928011280245263,True,False,expert_rule,expert_rule
9,72,-28.096222454576818,False,True,expert_rule,expert_rule
10,48,15.993938589363587,True,False,expert_rule,expert_rule
11,96,-27.76580595396636,False,True,expert_rule,expert_rule
12,59,15.673527627601441,True,False,expert_rule,expert_rule
13,51,15.180236854229825,True,False,expert_rule,expert_rule
14,83,-27.531350258462144,False,True,expert_rule,expert_rule
15,54,14.928011280245263,True,False,expert_rule,expert_rule
16,72,-28.096222454576818,False,True,expert_rule,expert_rule
17,48,15.993938589363587,True,False,expert_rule,expert_rule
18,96,-27.76580595396636,False,True,expert_rule,expert_rule
19,59,15.673527627601441,True,False,expert_rule,expert_rule
20,51,15.180236854229825,True,False,expert_rule,expert_rule
21,83,-27.531350258462144,False,True,expert_rule,expert_rule
22,54,14.928011280245263,True,False,expert_rule,expert_rule
23,72,-28.096222454576818,False,True,expert_rule,expert_rule
24,48,15.993938589363587,True,False,expert_rule,expert_rule
25,96,-27.76580595396636,False,True,expert_rule,expert_rule
26,59,15.673527627601441,True,False,expert_rule,expert_rule
27,51,15.180236854229825,True,False,expert_rule,expert_rule
28,83,-27.531350258462144,False,True,expert_rule,expert_rule
29,54,14.928011280245263,True,False,expert_rule,expert_rule
30,72,-28.096222454576818,False,True,expert_rule,expert_rule
31,48,15.993938589363587,True,False,expert_rule,expert_rule
32,96,-27.76580595396636,False,True,expert_rule,expert_rule
33,59,15.673527627601441,True,False,expert_rule,expert_rule
34,51,15.180236854229825,True,False,expert_rule,expert_rule
35,83,-27.531350258462144,False,True,expert_rule,expert_rule
36,54,14.928011280245263,True,False,expert_rule,expert_rule
37,72,-28.096222454576818,False,True,expert_rule,expert_rule
38,48,15.993938589363587,True,False,expert_rule,expert_rule
39,96,-27.76580595396636,False,True,expert_rule,expert_rule
40,59,15.673527627601441,True,False,expert_rule,expert_rule
