episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,83,18.750633983892328,True,False,expert_rule,expert_rule
1,81,17.265978624908186,True,False,expert_rule,expert_rule
2,82,21.00178520390636,True,False,expert_rule,expert_rule
3,85,19.25040986029159,True,False,expert_rule,expert_rule
4,85,17.704976181451567,True,False,expert_rule,expert_rule
5,79,20.11915016398719,True,False,expert_rule,expert_rule
6,91,19.74674649886443,True,False,expert_rule,expert_rule
7,83,18.750633983892328,True,False,expert_rule,expert_rule
8,81,17.265978624908186,True,False,expert_rule,expert_rule
9,82,21.00178520390636,True,False,expert_rule,expert_rule
10,85,19.25040986029159,True,False,expert_rule,expert_rule
11,85,17.704976181451567,True,False,expert_rule,expert_rule
12,79,20.11915016398719,True,False,expert_rule,expert_rule
13,91,19.74674649886443,True,False,expert_rule,expert_rule
14,83,18.750633983892328,True,False,expert_rule,expert_rule
15,81,17.265978624908186,True,False,expert_rule,expert_rule
16,82,21.00178520390636,True,False,expert_rule,expert_rule
17,85,19.25040986029159,True,False,expert_rule,expert_rule
18,85,17.704976181451567,True,False,expert_rule,expert_rule
19,79,20.11915016398719,True,False,expert_rule,expert_rule
20,91,19.74674649886443,True,False,expert_rule,expert_rule
21,83,18.750633983892328,True,False,expert_rule,expert_rule
22,81,17.265978624908186,True,False,expert_rule,expert_rule
23,82,21.00178520390636,True,False,expert_rule,expert_rule
24,85,19.25040986029159,True,False,expert_rule,expert_rule
25,85,17.704976181451567,True,False,expert_rule,expert_rule
26,79,20.11915016398719,True,False,expert_rule,expert_rule
27,91,19.74674649886443,True,False,expert_rule,expert_rule
28,83,18.750633983892328,True,False,expert_rule,expert_rule
29,81,17.265978624908186,True,False,expert_rule,expert_rule
30,82,21.00178520390636,True,False,expert_rule,expert_rule
31,85,19.25040986029159,True,False,expert_rule,expert_rule
32,85,17.704976181451567,True,False,expert_rule,expert_rule
33,79,20.11915016398719,True,False,expert_rule,expert_rule
34,91,19.74674649886443,True,False,expert_rule,expert_rule
35,83,18.750633983892328,True,False,expert_rule,expert_rule
36,81,17.265978624908186,True,False,expert_rule,expert_rule
37,82,21.00178520390636,True,False,expert_rule,expert_rule
38,85,19.25040986029159,True,False,expert_rule,expert_rule
39,85,17.704976181451567,True,False,expert_rule,expert_rule
40,79,20.11915016398719,True,False,expert_rule,expert_rule
41,91,19.74674649886443,True,False,expert_rule,expert_rule
42,83,18.750633983892328,True,False,expert_rule,expert_rule
43,81,17.265978624908186,True,False,expert_rule,expert_rule
44,82,21.00178520390636,True,False,expert_rule,expert_rule
45,85,19.25040986029159,True,False,expert_rule,expert_rule
46,85,17.704976181451567,True,False,expert_rule,expert_rule
47,79,20.11915016398719,True,False,expert_rule,expert_rule
48,91,19.74674649886443,True,False,expert_rule,expert_rule
49,83,18.750633983892328,True,False,expert_rule,expert_rule
50,81,17.265978624908186,True,False,expert_rule,expert_rule
51,82,21.00178520390636,True,False,expert_rule,expert_rule
52,85,19.25040986029159,True,False,expert_rule,expert_rule
53,85,17.704976181451567,True,False,expert_rule,expert_rule
54,79,20.11915016398719,True,False,expert_rule,expert_rule
55,91,19.74674649886443,True,False,expert_rule,expert_rule
56,81,18.5520463883143,True,False,expert_rule,expert_rule
57,90,22.13740615071522,True,False,expert_rule,expert_rule
58,77,19.036946379603933,True,False,expert_rule,expert_rule
59,81,19.689723551100148,True,False,expert_rule,expert_rule
60,72,15.720411103209273,True,False,expert_rule,expert_rule
61,75,20.46308696656172,True,False,expert_rule,expert_rule
62,77,20.322366216028918,True,False,expert_rule,expert_rule
63,81,18.5520463883143,True,False,expert_rule,expert_rule
64,90,22.13740615071522,True,False,expert_rule,expert_rule
65,77,19.036946379603933,True,False,expert_rule,expert_rule
66,81,19.689723551100148,True,False,expert_rule,expert_rule
67,72,15.720411103209273,True,False,expert_rule,expert_rule
68,75,20.46308696656172,True,False,expert_rule,expert_rule
69,77,20.322366216028918,True,False,expert_rule,expert_rule
70,81,18.5520463883143,True,False,expert_rule,expert_rule
71,90,22.13740615071522,True,False,expert_rule,expert_rule
72,77,19.036946379603933,True,False,expert_rule,expert_rule
73,81,19.689723551100148,True,False,expert_rule,expert_rule
74,72,15.720411103209273,True,False,expert_rule,expert_rule
75,75,20.46308696656172,True,False,expert_rule,expert_rule
76,77,20.322366216028918,True,False,expert_rule,expert_rule
77,81,18.5520463883143,True,False,expert_rule,expert_rule
78,90,22.13740615071522,True,False,expert_rule,expert_rule
79,77,19.036946379603933,True,False,expert_rule,expert_rule
80,81,19.689723551100148,True,False,expert_rule,expert_rule
81,72,15.720411103209273,True,False,expert_rule,expert_rule
82,75,20.46308696656172,True,False,expert_rule,expert_rule
83,77,20.322366216028918,True,False,expert_rule,expert_rule
84,81,18.5520463883143,True,False,expert_rule,expert_rule
85,90,22.13740615071522,True,False,expert_rule,expert_rule
86,77,19.036946379603933,True,False,expert_rule,expert_rule
87,81,19.689723551100148,True,False,expert_rule,expert_rule
88,72,15.720411103209273,True,False,expert_rule,expert_rule
89,75,20.46308696656172,True,False,expert_rule,expert_rule
90,77,20.322366216028918,True,False,expert_rule,expert_rule
91,81,18.490318978836335,True,False,expert_rule,expert_rule
92,80,19.27371903672684,True,False,expert_rule,expert_rule
93,82,16.04339745373071,True,False,expert_rule,expert_rule
94,76,20.21279519873955,True,False,expert_rule,expert_rule
95,126,30.64881208659049,True,False,expert_rule,expert_rule
96,84,17.84309227357789,True,False,expert_rule,expert_rule
97,86,16.22228733786486,True,False,expert_rule,expert_rule
98,81,18.490318978836335,True,False,expert_rule,expert_rule
99,80,19.27371903672684,True,False,expert_rule,expert_rule
100,82,16.04339745373071,True,False,expert_rule,expert_rule
101,76,20.21279519873955,True,False,expert_rule,expert_rule
102,126,30.64881208659049,True,False,expert_rule,expert_rule
103,84,17.84309227357789,True,False,expert_rule,expert_rule
104,86,16.22228733786486,True,False,expert_rule,expert_rule
105,81,18.490318978836335,True,False,expert_rule,expert_rule
106,80,19.27371903672684,True,False,expert_rule,expert_rule
107,82,16.04339745373071,True,False,expert_rule,expert_rule
108,76,20.21279519873955,True,False,expert_rule,expert_rule
109,126,30.64881208659049,True,False,expert_rule,expert_rule
110,84,17.84309227357789,True,False,expert_rule,expert_rule
111,86,16.22228733786486,True,False,expert_rule,expert_rule
112,84,20.536262804233758,True,False,expert_rule,expert_rule
113,82,20.52298423113662,True,False,expert_rule,expert_rule
114,80,18.235528815928305,True,False,expert_rule,expert_rule
115,86,19.891210205180208,True,False,expert_rule,expert_rule
116,82,21.16401589266299,True,False,expert_rule,expert_rule
117,108,26.701677937818953,True,False,expert_rule,expert_rule
118,70,14.757705487465337,True,False,expert_rule,expert_rule
119,84,20.536262804233758,True,False,expert_rule,expert_rule
120,82,20.52298423113662,True,False,expert_rule,expert_rule
121,80,18.235528815928305,True,False,expert_rule,expert_rule
122,86,19.891210205180208,True,False,expert_rule,expert_rule
123,82,21.16401589266299,True,False,expert_rule,expert_rule
124,108,26.701677937818953,True,False,expert_rule,expert_rule
125,70,14.757705487465337,True,False,expert_rule,expert_rule
126,118,27.773533602516615,True,False,expert_rule,expert_rule
127,79,20.918333289101835,True,False,expert_rule,expert_rule
128,77,18.97315988541254,True,False,expert_rule,expert_rule
129,80,18.599142963329847,True,False,expert_rule,expert_rule
130,78,19.494578596391353,True,False,expert_rule,expert_rule
131,89,18.57214330454371,True,False,expert_rule,expert_rule
132,83,19.41553903756423,True,False,expert_rule,expert_rule
133,65,14.302544187630383,True,False,expert_rule,expert_rule
134,80,19.511597697793853,True,False,expert_rule,expert_rule
135,78,19.959628158974965,True,False,expert_rule,expert_rule
136,79,19.101627362019805,True,False,expert_rule,expert_rule
137,70,15.308798470355743,True,False,expert_rule,expert_rule
138,86,19.670949965559032,True,False,expert_rule,expert_rule
139,86,19.986831338118424,True,False,expert_rule,expert_rule
140,75,20.616814468623232,True,False,expert_rule,expert_rule
141,105,24.803870298697817,True,False,expert_rule,expert_rule
142,79,19.02717470100957,True,False,expert_rule,expert_rule
143,75,19.542214205637286,True,False,expert_rule,expert_rule
144,77,20.204768463816237,True,False,expert_rule,expert_rule
145,88,19.737773169232593,True,False,expert_rule,expert_rule
146,85,17.399411978123275,True,False,expert_rule,expert_rule
147,81,18.5520463883143,True,False,expert_rule,expert_rule
148,90,22.13740615071522,True,False,expert_rule,expert_rule
149,77,19.036946379603933,True,False,expert_rule,expert_rule
150,81,19.689723551100148,True,False,expert_rule,expert_rule
151,72,15.720411103209273,True,False,expert_rule,expert_rule
152,75,20.46308696656172,True,False,expert_rule,expert_rule
153,77,20.322366216028918,True,False,expert_rule,expert_rule
154,81,18.490318978836335,True,False,expert_rule,expert_rule
155,80,19.27371903672684,True,False,expert_rule,expert_rule
156,82,16.04339745373071,True,False,expert_rule,expert_rule
157,76,20.21279519873955,True,False,expert_rule,expert_rule
158,126,30.64881208659049,True,False,expert_rule,expert_rule
159,84,17.84309227357789,True,False,expert_rule,expert_rule
160,86,16.22228733786486,True,False,expert_rule,expert_rule
161,81,18.490318978836335,True,False,expert_rule,expert_rule
162,80,19.27371903672684,True,False,expert_rule,expert_rule
163,82,16.04339745373071,True,False,expert_rule,expert_rule
164,76,20.21279519873955,True,False,expert_rule,expert_rule
165,126,30.64881208659049,True,False,expert_rule,expert_rule
166,84,17.84309227357789,True,False,expert_rule,expert_rule
167,86,16.22228733786486,True,False,expert_rule,expert_rule
168,81,18.5520463883143,True,False,expert_rule,expert_rule
169,90,22.13740615071522,True,False,expert_rule,expert_rule
170,77,19.036946379603933,True,False,expert_rule,expert_rule
171,81,19.689723551100148,True,False,expert_rule,expert_rule
172,72,15.720411103209273,True,False,expert_rule,expert_rule
173,75,20.46308696656172,True,False,expert_rule,expert_rule
174,77,20.322366216028918,True,False,expert_rule,expert_rule
175,81,18.5520463883143,True,False,expert_rule,expert_rule
176,90,22.13740615071522,True,False,expert_rule,expert_rule
177,77,19.036946379603933,True,False,expert_rule,expert_rule
178,81,19.689723551100148,True,False,expert_rule,expert_rule
179,72,15.720411103209273,True,False,expert_rule,expert_rule
180,75,20.46308696656172,True,False,expert_rule,expert_rule
181,77,20.322366216028918,True,False,expert_rule,expert_rule
182,84,20.536262804233758,True,False,expert_rule,expert_rule
183,82,20.52298423113662,True,False,expert_rule,expert_rule
184,80,18.235528815928305,True,False,expert_rule,expert_rule
185,86,19.891210205180208,True,False,expert_rule,expert_rule
186,82,21.16401589266299,True,False,expert_rule,expert_rule
187,108,26.701677937818953,True,False,expert_rule,expert_rule
188,70,14.757705487465337,True,False,expert_rule,expert_rule
189,84,20.536262804233758,True,False,expert_rule,expert_rule
190,82,20.52298423113662,True,False,expert_rule,expert_rule
191,80,18.235528815928305,True,False,expert_rule,expert_rule
192,86,19.891210205180208,True,False,expert_rule,expert_rule
193,82,21.16401589266299,True,False,expert_rule,expert_rule
194,108,26.701677937818953,True,False,expert_rule,expert_rule
195,70,14.757705487465337,True,False,expert_rule,expert_rule
196,81,18.490318978836335,True,False,expert_rule,expert_rule
197,80,19.27371903672684,True,False,expert_rule,expert_rule
198,82,16.04339745373071,True,False,expert_rule,expert_rule
199,76,20.21279519873955,True,False,expert_rule,expert_rule
summary,83.03,19.529718286616024,1.0,0.0,expert_rule,expert_rule,83.77,,,,,
params,,,,,,,,4.0,7.0,35.0,35.0,vector
