episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,76,-27.33645275989241,False,True,expert_rule,expert_rule
1,82,-27.520127623649845,False,True,expert_rule,expert_rule
2,119,-27.018346801808633,False,True,expert_rule,expert_rule
3,64,-26.72220401410607,False,True,expert_rule,expert_rule
4,110,-27.58775840088039,False,True,expert_rule,expert_rule
5,73,-27.16310169562137,False,True,expert_rule,expert_rule
6,62,-27.094352799777965,False,True,expert_rule,expert_rule
7,76,-27.33645275989241,False,True,expert_rule,expert_rule
8,82,-27.520127623649845,False,True,expert_rule,expert_rule
9,119,-27.018346801808633,False,True,expert_rule,expert_rule
10,64,-26.72220401410607,False,True,expert_rule,expert_rule
11,110,-27.58775840088039,False,True,expert_rule,expert_rule
12,73,-27.16310169562137,False,True,expert_rule,expert_rule
13,62,-27.094352799777965,False,True,expert_rule,expert_rule
14,76,-27.33645275989241,False,True,expert_rule,expert_rule
15,82,-27.520127623649845,False,True,expert_rule,expert_rule
16,119,-27.018346801808633,False,True,expert_rule,expert_rule
17,64,-26.72220401410607,False,True,expert_rule,expert_rule
18,110,-27.58775840088039,False,True,expert_rule,expert_rule
19,73,-27.16310169562137,False,True,expert_rule,expert_rule
20,62,-27.094352799777965,False,True,expert_rule,expert_rule
21,76,-27.33645275989241,False,True,expert_rule,expert_rule
22,82,-27.520127623649845,False,True,expert_rule,expert_rule
23,119,-27.018346801808633,False,True,expert_rule,expert_rule
24,64,-26.72220401410607,False,True,expert_rule,expert_rule
25,110,-27.58775840088039,False,True,expert_rule,expert_rule
26,73,-27.16310169562137,False,True,expert_rule,expert_rule
27,62,-27.094352799777965,False,True,expert_rule,expert_rule
28,76,-27.33645275989241,False,True,expert_rule,expert_rule
29,82,-27.520127623649845,False,True,expert_rule,expert_rule
30,119,-27.018346801808633,False,True,expert_rule,expert_rule
31,64,-26.72220401410607,False,True,expert_rule,expert_rule
32,110,-27.58775840088039,False,True,expert_rule,expert_rule
33,73,-27.16310169562137,False,True,expert_rule,expert_rule
34,62,-27.094352799777965,False,True,expert_rule,expert_rule
35,76,-27.33645275989241,False,True,expert_rule,expert_rule
36,82,-27.520127623649845,False,True,expert_rule,expert_rule
37,119,-27.018346801808633,False,True,expert_rule,expert_rule
38,64,-26.72220401410607,False,True,expert_rule,expert_rule
39,110,-27.58775840088039,False,True,expert_rule,expert_rule
40,73,-27.16310169562137,False,True,expert_rule,expert_rule
41,62,-27.094352799777965,False,True,expert_rule,expert_rule
42,76,-27.33645275989241,False,True,expert_rule,expert_rule
43,82,-27.520127623649845,False,True,expert_rule,expert_rule
44,119,-27.018346801808633,False,True,expert_rule,expert_rule
45,64,-26.72220401410607,False,True,expert_rule,expert_rule
46,110,-27.58775840088039,False,True,expert_rule,expert_rule
47,73,-27.16310169562137,False,True,expert_rule,expert_rule
48,62,-27.094352799777965,False,True,expert_rule,expert_rule
49,76,-27.33645275989241,False,True,expert_rule,expert_rule
50,82,-27.520127623649845,False,True,expert_rule,expert_rule
51,119,-27.018346801808633,False,True,expert_rule,expert_rule
52,64,-26.72220401410607,False,True,expert_rule,expert_rule
53,110,-27.58775840088039,False,True,expert_rule,expert_rule
54,73,-27.16310169562137,False,True,expert_rule,expert_rule
55,62,-27.094352799777965,False,True,expert_rule,expert_rule
56,66,-27.35549581090561,False,True,expert_rule,expert_rule
57,94,-27.46138612200162,False,True,expert_rule,expert_rule
58,84,-27.31337234070395,False,True,expert_rule,expert_rule
59,82,-27.72366279419667,False,True,expert_rule,expert_rule
60,74,-27.77711277073989,False,True,expert_rule,expert_rule
61,70,-26.042545414189245,False,True,expert_rule,expert_rule
62,77,-27.16574738801187,False,True,expert_rule,expert_rule
63,66,-27.35549581090561,False,True,expert_rule,expert_rule
64,94,-27.46138612200162,False,True,expert_rule,expert_rule
65,84,-27.31337234070395,False,True,expert_rule,expert_rule
66,82,-27.72366279419667,False,True,expert_rule,expert_rule
67,74,-27.77711277073989,False,True,expert_rule,expert_rule
68,70,-26.042545414189245,False,True,expert_rule,expert_rule
69,77,-27.16574738801187,False,True,expert_rule,expert_rule
70,66,-27.35549581090561,False,True,expert_rule,expert_rule
71,94,-27.46138612200162,False,True,expert_rule,expert_rule
72,84,-27.31337234070395,False,True,expert_rule,expert_rule
73,82,-27.72366279419667,False,True,expert_rule,expert_rule
74,74,-27.77711277073989,False,True,expert_rule,expert_rule
75,70,-26.042545414189245,False,True,expert_rule,expert_rule
76,77,-27.16574738801187,False,True,expert_rule,expert_rule
77,66,-27.35549581090561,False,True,expert_rule,expert_rule
78,94,-27.46138612200162,False,True,expert_rule,expert_rule
79,84,-27.31337234070395,False,True,expert_rule,expert_rule
80,82,-27.72366279419667,False,True,expert_rule,expert_rule
81,74,-27.77711277073989,False,True,expert_rule,expert_rule
82,70,-26.042545414189245,False,True,expert_rule,expert_rule
83,77,-27.16574738801187,False,True,expert_rule,expert_rule
84,66,-27.35549581090561,False,True,expert_rule,expert_rule
85,94,-27.46138612200162,False,True,expert_rule,expert_rule
86,84,-27.31337234070395,False,True,expert_rule,expert_rule
87,82,-27.72366279419667,False,True,expert_rule,expert_rule
88,74,-27.77711277073989,False,True,expert_rule,expert_rule
89,70,-26.042545414189245,False,True,expert_rule,expert_rule
90,77,-27.16574738801187,False,True,expert_rule,expert_rule
91,128,-29.1164514082402,False,True,expert_rule,expert_rule
92,87,-26.88026349621354,False,True,expert_rule,expert_rule
93,74,-28.1560915311002,False,True,expert_rule,expert_rule
94,78,-26.373908854707985,False,True,expert_rule,expert_rule
95,93,-27.956370158195092,False,True,expert_rule,expert_rule
96,95,-27.068280301743133,False,True,expert_rule,expert_rule
97,84,-28.119040485818022,False,True,expert_rule,expert_rule
98,128,-29.1164514082402,False,True,expert_rule,expert_rule
99,87,-26.88026349621354,False,True,expert_rule,expert_rule
100,74,-28.1560915311002,False,True,expert_rule,expert_rule
101,78,-26.373908854707985,False,True,expert_rule,expert_rule
102,93,-27.956370158195092,False,True,expert_rule,expert_rule
103,95,-27.068280301743133,False,True,expert_rule,expert_rule
104,84,-28.119040485818022,False,True,expert_rule,expert_rule
105,128,-29.1164514082402,False,True,expert_rule,expert_rule
106,87,-26.88026349621354,False,True,expert_rule,expert_rule
107,74,-28.1560915311002,False,True,expert_rule,expert_rule
108,78,-26.373908854707985,False,True,expert_rule,expert_rule
109,93,-27.956370158195092,False,True,expert_rule,expert_rule
110,95,-27.068280301743133,False,True,expert_rule,expert_rule
111,84,-28.119040485818022,False,True,expert_rule,expert_rule
112,69,-27.32966252764114,False,True,expert_rule,expert_rule
113,71,-26.922550537298257,False,True,expert_rule,expert_rule
114,119,-27.216907358430582,False,True,expert_rule,expert_rule
115,71,-27.817926052354395,False,True,expert_rule,expert_rule
116,76,-27.69690399041365,False,True,expert_rule,expert_rule
117,85,-26.478572067033994,False,True,expert_rule,expert_rule
118,70,-27.950874107180578,False,True,expert_rule,expert_rule
119,69,-27.32966252764114,False,True,expert_rule,expert_rule
120,71,-26.922550537298257,False,True,expert_rule,expert_rule
121,119,-27.216907358430582,False,True,expert_rule,expert_rule
122,71,-27.817926052354395,False,True,expert_rule,expert_rule
123,76,-27.69690399041365,False,True,expert_rule,expert_rule
124,85,-26.478572067033994,False,True,expert_rule,expert_rule
125,70,-27.950874107180578,False,True,expert_rule,expert_rule
126,113,-26.775681557908996,False,True,expert_rule,expert_rule
127,76,-27.900143279701837,False,True,expert_rule,expert_rule
128,72,-26.704768575197022,False,True,expert_rule,expert_rule
129,125,-25.17436557041609,False,True,expert_rule,expert_rule
130,77,-26.919042163506887,False,True,expert_rule,expert_rule
131,64,-27.376277319097042,False,True,expert_rule,expert_rule
132,60,-26.51207293765923,False,True,expert_rule,expert_rule
133,66,-27.950743026197024,False,True,expert_rule,expert_rule
134,70,-26.510182795708122,False,True,expert_rule,expert_rule
135,78,-26.974240131524795,False,True,expert_rule,expert_rule
136,88,-26.42275681522129,False,True,expert_rule,expert_rule
137,72,-27.722977580014682,False,True,expert_rule,expert_rule
138,62,-26.725355997631862,False,True,expert_rule,expert_rule
139,93,-26.666307387982897,False,True,expert_rule,expert_rule
140,87,-27.169860760422754,False,True,expert_rule,expert_rule
141,105,-26.574582251702516,False,True,expert_rule,expert_rule
142,75,-27.271280790881843,False,True,expert_rule,expert_rule
143,82,-27.325479181775915,False,True,expert_rule,expert_rule
144,66,-26.333796751976998,False,True,expert_rule,expert_rule
145,61,-27.012016981730103,False,True,expert_rule,expert_rule
146,92,-27.706924006357156,False,True,expert_rule,expert_rule
147,66,-27.35549581090561,False,True,expert_rule,expert_rule
148,94,-27.46138612200162,False,True,expert_rule,expert_rule
149,84,-27.31337234070395,False,True,expert_rule,expert_rule
150,82,-27.72366279419667,False,True,expert_rule,expert_rule
151,74,-27.77711277073989,False,True,expert_rule,expert_rule
152,70,-26.042545414189245,False,True,expert_rule,expert_rule
153,77,-27.16574738801187,False,True,expert_rule,expert_rule
154,66,-27.35549581090561,False,True,expert_rule,expert_rule
155,94,-27.46138612200162,False,True,expert_rule,expert_rule
156,84,-27.31337234070395,False,True,expert_rule,expert_rule
157,82,-27.72366279419667,False,True,expert_rule,expert_rule
158,74,-27.77711277073989,False,True,expert_rule,expert_rule
159,70,-26.042545414189245,False,True,expert_rule,expert_rule
160,77,-27.16574738801187,False,True,expert_rule,expert_rule
161,128,-29.1164514082402,False,True,expert_rule,expert_rule
162,87,-26.88026349621354,False,True,expert_rule,expert_rule
163,74,-28.1560915311002,False,True,expert_rule,expert_rule
164,78,-26.373908854707985,False,True,expert_rule,expert_rule
165,93,-27.956370158195092,False,True,expert_rule,expert_rule
166,95,-27.068280301743133,False,True,expert_rule,expert_rule
167,84,-28.119040485818022,False,True,expert_rule,expert_rule
168,69,-27.32966252764114,False,True,expert_rule,expert_rule
169,71,-26.922550537298257,False,True,expert_rule,expert_rule
170,119,-27.216907358430582,False,True,expert_rule,expert_rule
171,71,-27.817926052354395,False,True,expert_rule,expert_rule
172,76,-27.69690399041365,False,True,expert_rule,expert_rule
173,85,-26.478572067033994,False,True,expert_rule,expert_rule
174,70,-27.950874107180578,False,True,expert_rule,expert_rule
175,66,-27.35549581090561,False,True,expert_rule,expert_rule
176,94,-27.46138612200162,False,True,expert_rule,expert_rule
177,84,-27.31337234070395,False,True,expert_rule,expert_rule
178,82,-27.72366279419667,False,True,expert_rule,expert_rule
179,74,-27.77711277073989,False,True,expert_rule,expert_rule
180,70,-26.042545414189245,False,True,expert_rule,expert_rule
181,77,-27.16574738801187,False,True,expert_rule,expert_rule
182,113,-26.775681557908996,False,True,expert_rule,expert_rule
183,76,-27.900143279701837,False,True,expert_rule,expert_rule
184,72,-26.704768575197022,False,True,expert_rule,expert_rule
185,125,-25.17436557041609,False,True,expert_rule,expert_rule
186,77,-26.919042163506887,False,True,expert_rule,expert_rule
187,64,-27.376277319097042,False,True,expert_rule,expert_rule
188,60,-26.51207293765923,False,True,expert_rule,expert_rule
189,128,-29.1164514082402,False,True,expert_rule,expert_rule
190,87,-26.88026349621354,False,True,expert_rule,expert_rule
191,74,-28.1560915311002,False,True,expert_rule,expert_rule
192,78,-26.373908854707985,False,True,expert_rule,expert_rule
193,93,-27.956370158195092,False,True,expert_rule,expert_rule
194,95,-27.068280301743133,False,True,expert_rule,expert_rule
195,84,-28.119040485818022,False,True,expert_rule,expert_rule
196,113,-26.775681557908996,False,True,expert_rule,expert_rule
197,76,-27.900143279701837,False,True,expert_rule,expert_rule
198,72,-26.704768575197022,False,True,expert_rule,expert_rule
199,125,-25.17436557041609,False,True,expert_rule,expert_rule
summary,82.995,-27.262458606211794,0.0,1.0,expert_rule,expert_rule,83.22,,,,,
params,,,,,,,,4.0,8.0,35.0,35.0,vector
