episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,113,28.38955890558883,True,False,expert_rule,expert_rule
1,256,-17.82429733468528,True,False,expert_rule,expert_rule
2,117,27.290278288869146,True,False,expert_rule,expert_rule
3,256,-17.737222984925307,True,False,expert_rule,expert_rule
4,114,27.974398953982124,True,False,expert_rule,expert_rule
5,111,28.480761531413556,True,False,expert_rule,expert_rule
6,27,16.768085732121893,True,False,expert_rule,expert_rule
7,113,28.38955890558883,True,False,expert_rule,expert_rule
8,256,-17.82429733468528,True,False,expert_rule,expert_rule
9,117,27.290278288869146,True,False,expert_rule,expert_rule
10,256,-17.737222984925307,True,False,expert_rule,expert_rule
11,114,27.974398953982124,True,False,expert_rule,expert_rule
12,111,28.480761531413556,True,False,expert_rule,expert_rule
13,27,16.768085732121893,True,False,expert_rule,expert_rule
14,113,28.38955890558883,True,False,expert_rule,expert_rule
15,256,-17.82429733468528,True,False,expert_rule,expert_rule
16,117,27.290278288869146,True,False,expert_rule,expert_rule
17,256,-17.737222984925307,True,False,expert_rule,expert_rule
18,114,27.974398953982124,True,False,expert_rule,expert_rule
19,111,28.480761531413556,True,False,expert_rule,expert_rule
20,27,16.768085732121893,True,False,expert_rule,expert_rule
21,113,28.38955890558883,True,False,expert_rule,expert_rule
22,256,-17.82429733468528,True,False,expert_rule,expert_rule
23,117,27.290278288869146,True,False,expert_rule,expert_rule
24,256,-17.737222984925307,True,False,expert_rule,expert_rule
25,114,27.974398953982124,True,False,expert_rule,expert_rule
26,111,28.480761531413556,True,False,expert_rule,expert_rule
27,27,16.768085732121893,True,False,expert_rule,expert_rule
28,113,28.38955890558883,True,False,expert_rule,expert_rule
29,256,-17.82429733468528,True,False,expert_rule,expert_rule
30,117,27.290278288869146,True,False,expert_rule,expert_rule
31,256,-17.737222984925307,True,False,expert_rule,expert_rule
32,114,27.974398953982124,True,False,expert_rule,expert_rule
33,111,28.480761531413556,True,False,expert_rule,expert_rule
34,27,16.768085732121893,True,False,expert_rule,expert_rule
35,113,28.38955890558883,True,False,expert_rule,expert_rule
36,256,-17.82429733468528,True,False,expert_rule,expert_rule
37,117,27.290278288869146,True,False,expert_rule,expert_rule
38,256,-17.737222984925307,True,False,expert_rule,expert_rule
39,114,27.974398953982124,True,False,expert_rule,expert_rule
40,111,28.480761531413556,True,False,expert_rule,expert_rule
41,27,16.768085732121893,True,False,expert_rule,expert_rule
42,113,28.38955890558883,True,False,expert_rule,expert_rule
43,256,-17.82429733468528,True,False,expert_rule,expert_rule
