episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,74,15.267692342640519,True,False,expert_rule,expert_rule
1,43,15.649787173881894,True,False,expert_rule,expert_rule
2,50,15.362982858947623,True,False,expert_rule,expert_rule
3,42,16.518918320363227,True,False,expert_rule,expert_rule
4,59,15.924722468097666,True,False,expert_rule,expert_rule
5,64,15.334781949122887,True,False,expert_rule,expert_rule
6,48,15.528784027417041,True,False,expert_rule,expert_rule
7,74,15.267692342640519,True,False,expert_rule,expert_rule
8,43,15.649787173881894,True,False,expert_rule,expert_rule
9,50,15.362982858947623,True,False,expert_rule,expert_rule
10,42,16.518918320363227,True,False,expert_rule,expert_rule
11,59,15.924722468097666,True,False,expert_rule,expert_rule
12,64,15.334781949122887,True,False,expert_rule,expert_rule
13,48,15.528784027417041,True,False,expert_rule,expert_rule
14,74,15.267692342640519,True,False,expert_rule,expert_rule
15,43,15.649787173881894,True,False,expert_rule,expert_rule
16,50,15.362982858947623,True,False,expert_rule,expert_rule
17,42,16.518918320363227,True,False,expert_rule,expert_rule
18,59,15.924722468097666,True,False,expert_rule,expert_rule
19,64,15.334781949122887,True,False,expert_rule,expert_rule
20,48,15.528784027417041,True,False,expert_rule,expert_rule
21,74,15.267692342640519,True,False,expert_rule,expert_rule
22,43,15.649787173881894,True,False,expert_rule,expert_rule
23,50,15.362982858947623,True,False,expert_rule,expert_rule
24,42,16.518918320363227,True,False,expert_rule,expert_rule
25,59,15.924722468097666,True,False,expert_rule,expert_rule
26,64,15.334781949122887,True,False,expert_rule,expert_rule
27,48,15.528784027417041,True,False,expert_rule,expert_rule
28,74,15.267692342640519,True,False,expert_rule,expert_rule
29,43,15.649787173881894,True,False,expert_rule,expert_rule
30,50,15.362982858947623,True,False,expert_rule,expert_rule
31,42,16.518918320363227,True,False,expert_rule,expert_rule
32,59,15.924722468097666,True,False,expert_rule,expert_rule
33,64,15.334781949122887,True,False,expert_rule,expert_rule
34,48,15.528784027417041,True,False,expert_rule,expert_rule
35,74,15.267692342640519,True,False,expert_rule,expert_rule
36,43,15.649787173881894,True,False,expert_rule,expert_rule
37,50,15.362982858947623,True,False,expert_rule,expert_rule
