episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,193,-25.290280868044476,False,True,expert_rule,expert_rule
1,198,-26.82288629791979,False,True,expert_rule,expert_rule
2,197,-26.60013333969176,False,True,expert_rule,expert_rule
3,230,-28.297366182011057,False,True,expert_rule,expert_rule
4,174,-26.19055502502909,False,True,expert_rule,expert_rule
5,89,-30.438022702953134,False,True,expert_rule,expert_rule
6,202,-25.01242916731112,False,True,expert_rule,expert_rule
7,193,-25.290280868044476,False,True,expert_rule,expert_rule
8,198,-26.82288629791979,False,True,expert_rule,expert_rule
9,197,-26.60013333969176,False,True,expert_rule,expert_rule
10,230,-28.297366182011057,False,True,expert_rule,expert_rule
11,174,-26.19055502502909,False,True,expert_rule,expert_rule
12,89,-30.438022702953134,False,True,expert_rule,expert_rule
13,202,-25.01242916731112,False,True,expert_rule,expert_rule
14,193,-25.290280868044476,False,True,expert_rule,expert_rule
15,198,-26.82288629791979,False,True,expert_rule,expert_rule
16,197,-26.60013333969176,False,True,expert_rule,expert_rule
17,230,-28.297366182011057,False,True,expert_rule,expert_rule
18,174,-26.19055502502909,False,True,expert_rule,expert_rule
19,89,-30.438022702953134,False,True,expert_rule,expert_rule
20,202,-25.01242916731112,False,True,expert_rule,expert_rule
21,193,-25.290280868044476,False,True,expert_rule,expert_rule
22,198,-26.82288629791979,False,True,expert_rule,expert_rule
23,197,-26.60013333969176,False,True,expert_rule,expert_rule
24,230,-28.297366182011057,False,True,expert_rule,expert_rule
25,174,-26.19055502502909,False,True,expert_rule,expert_rule
26,89,-30.438022702953134,False,True,expert_rule,expert_rule
27,202,-25.01242916731112,False,True,expert_rule,expert_rule
28,193,-25.290280868044476,False,True,expert_rule,expert_rule
29,198,-26.82288629791979,False,True,expert_rule,expert_rule
30,197,-26.60013333969176,False,True,expert_rule,expert_rule
31,230,-28.297366182011057,False,True,expert_rule,expert_rule
32,174,-26.19055502502909,False,True,expert_rule,expert_rule
33,89,-30.438022702953134,False,True,expert_rule,expert_rule
34,202,-25.01242916731112,False,True,expert_rule,expert_rule
35,193,-25.290280868044476,False,True,expert_rule,expert_rule
36,198,-26.82288629791979,False,True,expert_rule,expert_rule
37,197,-26.60013333969176,False,True,expert_rule,expert_rule
38,230,-28.297366182011057,False,True,expert_rule,expert_rule
39,174,-26.19055502502909,False,True,expert_rule,expert_rule
40,89,-30.438022702953134,False,True,expert_rule,expert_rule
41,202,-25.01242916731112,False,True,expert_rule,expert_rule
42,193,-25.290280868044476,False,True,expert_rule,expert_rule
43,198,-26.82288629791979,False,True,expert_rule,expert_rule
44,197,-26.60013333969176,False,True,expert_rule,expert_rule
45,230,-28.297366182011057,False,True,expert_rule,expert_rule
46,174,-26.19055502502909,False,True,expert_rule,expert_rule
47,89,-30.438022702953134,False,True,expert_rule,expert_rule
48,202,-25.01242916731112,False,True,expert_rule,expert_rule
49,193,-25.290280868044476,False,True,expert_rule,expert_rule
50,198,-26.82288629791979,False,True,expert_rule,expert_rule
51,197,-26.60013333969176,False,True,expert_rule,expert_rule
52,230,-28.297366182011057,False,True,expert_rule,expert_rule
53,174,-26.19055502502909,False,True,expert_rule,expert_rule
54,89,-30.438022702953134,False,True,expert_rule,expert_rule
55,202,-25.01242916731112,False,True,expert_rule,expert_rule
56,174,-29.275293690198577,False,True,expert_rule,expert_rule
57,97,-30.882393554989115,False,True,expert_rule,expert_rule
