episode_id,steps,reward,tracker_caught_target,target_reached_base,tracker_type,target_type
0,256,-9.502815053053059,True,False,expert_rule,expert_rule
1,256,-21.14669777678745,True,False,expert_rule,expert_rule
2,256,0.25316031626779284,True,False,expert_rule,expert_rule
3,256,-16.068864504868,True,False,expert_rule,expert_rule
4,256,-14.246095067308522,True,False,expert_rule,expert_rule
5,256,-4.6777442426454625,True,False,expert_rule,expert_rule
6,256,-12.564538063448499,True,False,expert_rule,expert_rule
7,256,-9.502815053053059,True,False,expert_rule,expert_rule
8,256,-21.14669777678745,True,False,expert_rule,expert_rule
9,256,0.25316031626779284,True,False,expert_rule,expert_rule
10,256,-16.068864504868,True,False,expert_rule,expert_rule
11,256,-14.246095067308522,True,False,expert_rule,expert_rule
12,256,-4.6777442426454625,True,False,expert_rule,expert_rule
13,256,-12.564538063448499,True,False,expert_rule,expert_rule
14,256,-9.502815053053059,True,False,expert_rule,expert_rule
15,256,-21.14669777678745,True,False,expert_rule,expert_rule
16,256,0.25316031626779284,True,False,expert_rule,expert_rule
17,256,-16.068864504868,True,False,expert_rule,expert_rule
18,256,-14.246095067308522,True,False,expert_rule,expert_rule
19,256,-4.6777442426454625,True,False,expert_rule,expert_rule
20,256,-12.564538063448499,True,False,expert_rule,expert_rule
21,256,-9.502815053053059,True,False,expert_rule,expert_rule
22,256,-21.14669777678745,True,False,expert_rule,expert_rule
23,256,0.25316031626779284,True,False,expert_rule,expert_rule
24,256,-16.068864504868,True,False,expert_rule,expert_rule
25,256,-14.246095067308522,True,False,expert_rule,expert_rule
26,256,-4.6777442426454625,True,False,expert_rule,expert_rule
27,256,-12.564538063448499,True,False,expert_rule,expert_rule
28,256,-9.502815053053059,True,False,expert_rule,expert_rule
29,256,-21.14669777678745,True,False,expert_rule,expert_rule
30,256,0.25316031626779284,True,False,expert_rule,expert_rule
31,256,-16.068864504868,True,False,expert_rule,expert_rule
32,256,-14.246095067308522,True,False,expert_rule,expert_rule
33,256,-4.6777442426454625,True,False,expert_rule,expert_rule
34,256,-12.564538063448499,True,False,expert_rule,expert_rule
35,256,-9.502815053053059,True,False,expert_rule,expert_rule
36,256,-21.14669777678745,True,False,expert_rule,expert_rule
37,256,0.25316031626779284,True,False,expert_rule,expert_rule
38,256,-16.068864504868,True,False,expert_rule,expert_rule
39,256,-14.246095067308522,True,False,expert_rule,expert_rule
40,256,-4.6777442426454625,True,False,expert_rule,expert_rule
41,256,-12.564538063448499,True,False,expert_rule,expert_rule
42,256,-9.502815053053059,True,False,expert_rule,expert_rule
43,256,-21.14669777678745,True,False,expert_rule,expert_rule
44,256,0.25316031626779284,True,False,expert_rule,expert_rule
45,256,-16.068864504868,True,False,expert_rule,expert_rule
46,256,-14.246095067308522,True,False,expert_rule,expert_rule
47,256,-4.6777442426454625,True,False,expert_rule,expert_rule
48,256,-12.564538063448499,True,False,expert_rule,expert_rule
49,256,-9.502815053053059,True,False,expert_rule,expert_rule
50,256,-21.14669777678745,True,False,expert_rule,expert_rule
51,256,0.25316031626779284,True,False,expert_rule,expert_rule
52,256,-16.068864504868,True,False,expert_rule,expert_rule
53,256,-14.246095067308522,True,False,expert_rule,expert_rule
54,256,-4.6777442426454625,True,False,expert_rule,expert_rule
55,256,-12.564538063448499,True,False,expert_rule,expert_rule
56,256,-8.52698070409985,True,False,expert_rule,expert_rule
57,256,4.900705917522249,True,False,expert_rule,expert_rule
58,256,-10.902510237299456,True,False,expert_rule,expert_rule
59,256,-7.689432413620552,True,False,expert_rule,expert_rule
